Date,Open,High,Low,Close,Volume,Volume Weighted Average,Transactions,Mean,Cumulative Return,STDDEV,Median,SMA,EMA,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,Real Upper Band,Real Middle Band,Real Lower Band,Chaikin A/D,OBV
2024-10-29,386.7,397.195,384.22,391.23,1908479.0,391.8955,41477.0,0.0050064088160595,0.0499999999999998,0.0152363095401334,0.0071159912048269,382.292,384.2727,52.4388,44.2523,74.1089,34.7641,140.5198,60.0,100.0,392.4659,382.292,372.1181,56070927.0523,177853588.0
2024-10-28,388.0,388.555,381.1,384.36,1295389.0,384.6678,30448.0,0.0032458676287916,0.0318389261744964,0.0146537807830839,0.0031724111157194,381.572,380.7941,40.8662,47.5294,64.3262,27.8584,60.2884,80.0,20.0,389.3385,381.572,373.8055,55916023.0176,175930258.0
2024-10-25,376.7,382.9999,376.0,379.16,783758.0,379.8919,24050.0,0.0015533017515089,0.0146106502542144,0.0143205626190349,-0.0010869204969973,381.094,379.0111,39.4519,60.4012,53.7428,24.9103,-57.9054,0.0,40.0,388.3956,381.094,373.7924,56079200.7728,174629199.0
2024-10-24,382.0,383.59,376.03,376.87,890356.0,379.2467,26107.0,-0.0001919009716171,-0.002989417989418,0.0147208280693137,-0.0028267146469184,381.038,378.9367,62.27,75.4682,48.3437,28.0322,-55.8612,0.0,60.0,388.4021,381.038,373.6739,56155910.4206,173839436.0
2024-10-23,387.63,388.73,378.9,379.84,1280880.0,382.6452,31287.0,0.0016649309929608,0.0156692871276538,0.0148124413088157,-0.0010869204969973,379.014,379.9701,79.4818,74.4783,55.0049,31.8797,48.301,20.0,80.0,392.6984,379.014,365.3296,56854031.3095,174737020.0
2024-10-22,381.99,389.48,381.8,387.63,1938083.0,386.194,44188.0,0.0046465540976466,0.0465737890814832,0.0130249925349233,0.0042120364649463,377.384,380.0351,84.6529,62.3493,77.3763,31.74,120.6248,0.0,100.0,392.1827,377.384,362.5853,57897136.0094,176026796.0
2024-10-21,377.43,382.55,376.06,381.97,1089710.0,380.0335,29786.0,0.0052118762614337,0.0524039123846258,0.0135656524857698,0.0042120364649463,374.378,376.2377,59.3003,45.3617,70.372,26.0825,105.9829,20.0,80.0,385.2031,374.378,363.5529,56888870.8974,174081199.0
2024-10-18,370.0,384.21,369.42,378.88,1677133.0,378.8427,41807.0,0.0021079850865775,0.0200026921523754,0.015888992798858,-0.0010869204969973,372.484,373.3715,43.0948,39.7444,65.7394,24.2948,144.0639,40.0,100.0,380.2006,372.484,364.7674,55992068.4213,172989220.0
2024-10-17,372.38,373.9899,366.65,366.75,1238652.0,369.4588,26375.0,-0.001508087018247,-0.0157004830917876,0.0120909480565301,-0.00276435856146,371.448,370.6173,33.6899,41.2532,32.6858,22.0601,-104.3816,60.0,0.0,376.3171,371.448,366.5789,55522666.9744,171308240.0
2024-10-16,375.0,376.86,368.41,371.69,994266.0,371.0753,26588.0,-0.0007527382857542,-0.0081654436290862,0.0115553498065024,-0.00276435856146,373.698,372.5509,42.4484,49.4106,47.6696,22.9171,-46.7069,80.0,20.0,378.1862,373.698,369.2098,56731431.5485,172550864.0
2024-10-15,373.61,374.2,364.2564,372.6,1072063.0,370.7068,29096.0,-0.00068165719022,-0.0074587107085776,0.0115469212532425,-0.0024089530837888,374.156,372.9813,47.6214,57.5211,51.1233,26.4263,-105.931,100.0,40.0,378.1738,374.156,370.1382,56954475.2574,173548070.0
2024-10-14,375.0,377.18,370.23,372.5,947789.0,372.8728,27216.0,0.0011556601982726,0.0107725286950859,0.0129307512332048,-0.0024089530837888,373.712,373.172,58.1621,62.9432,50.81,26.2,-15.5364,0.0,60.0,378.6944,373.712,368.7296,56218309.5489,172462576.0
2024-10-11,379.11,380.0,373.39,373.7,1102643.0,374.8004,28116.0,0.0012952999345516,0.0121885157096424,0.0128903167283772,-0.0017731104878522,371.802,373.508,66.7798,56.7443,54.1418,31.6308,55.4503,20.0,80.0,381.8873,371.802,361.7167,56547617.1504,173412239.0
2024-10-10,375.0,382.7675,375.0,378.0,1658711.0,379.1965,36136.0,-0.0001939933012338,-0.0030593944508914,0.0149620776758339,-0.0017731104878522,371.352,373.412,63.8879,44.488,66.6751,32.4812,125.2116,40.0,100.0,381.2576,371.352,361.4464,57690029.7691,174672898.0
2024-10-09,370.0,376.14,368.35,373.98,1057408.0,373.8137,25034.0,-0.0025190473158481,-0.0259922908636316,0.0148872242716594,-0.0024505771571499,370.272,371.1181,39.5651,34.4371,59.6974,30.2702,47.3696,60.0,40.0,377.9755,370.272,362.5685,58072550.9017,172991861.0
2024-10-08,366.58,371.9528,365.03,370.38,996355.0,369.6864,24392.0,-0.0025445502809128,-0.0262383005573667,0.0148664403615449,-0.0024505771571499,370.426,369.6871,30.0109,36.2916,52.5847,34.9402,-43.6467,80.0,60.0,378.4442,370.426,362.4078,57599837.1225,171930639.0
2024-10-07,369.36,371.0,362.31,362.95,1459939.0,365.0388,31830.0,-0.0015158668045866,-0.0164223191783421,0.0166699272751622,-0.0024505771571499,371.43,369.3406,33.7353,41.4853,33.0871,38.9617,-166.6667,100.0,80.0,380.3771,371.43,362.4829,57041373.7267,170907095.0
2024-10-04,376.38,379.48,368.11,371.45,1090928.0,371.2321,26801.0,0.0018240277393732,0.0171974696716601,0.0153476584678657,-0.0017731104878522,372.546,372.5359,45.1286,40.2221,53.0534,42.0014,14.4207,0.0,100.0,377.4723,372.546,367.6197,58532935.0995,172656308.0
2024-10-03,372.57,376.69,371.74,372.6,930397.0,373.4734,21637.0,0.0035068299500936,0.0343678862917109,0.0156368285204521,0.0038666156107163,372.096,373.0789,45.592,33.4006,56.7606,50.364,53.0971,20.0,0.0,377.7044,372.096,366.4876,58984668.3097,173751448.0
2024-10-02,374.46,377.3679,371.53,374.75,1499209.0,374.7218,29427.0,0.0088047949684137,0.0894845480710528,0.019979430810224,0.0099901839405076,373.408,373.3184,29.9457,28.905,63.3852,52.1612,19.3247,40.0,20.0,381.4258,373.408,365.3902,59602601.241,174698435.0
2024-10-01,370.49,375.66,367.93,375.4,1558287.0,372.8311,34535.0,0.0095098740497284,0.0971795995908229,0.0197178614688011,0.0099901839405076,375.25,372.6026,24.664,38.6105,65.2265,54.4078,-29.5744,60.0,40.0,387.0122,375.25,363.4878,59447409.422,176203159.0
2024-09-30,369.05,373.38,366.25,368.53,1470804.0,368.7794,32495.0,0.0086255534224949,0.0876545760410825,0.0194854167748091,0.0096315708121773,376.242,371.2038,32.1053,58.1469,53.9051,58.7254,-93.3105,0.0,60.0,388.7033,376.242,363.7807,57986813.5915,174637222.0
2024-09-27,376.76,377.41,365.91,369.2,2844688.0,371.0674,56003.0,0.0090822562364144,0.0926309559041134,0.0192878834046043,0.0096315708121773,376.338,372.5408,59.0621,78.5788,55.31,66.1341,-64.4396,0.0,80.0,388.5654,376.338,364.1106,58546791.3601,176190779.0
2024-09-26,386.72,389.23,373.08,379.16,1766041.0,378.7441,41097.0,0.0118246677415547,0.1234037509999701,0.0156785419811056,0.0096315708121773,375.532,374.2111,83.2732,89.7891,80.155,75.3949,58.1521,0.0,100.0,389.8822,375.532,361.1818,59789282.5983,179094976.0
2024-09-25,377.8,386.96,375.711,383.96,1661491.0,383.8499,42802.0,0.0133272782105864,0.1404978316402303,0.0138936067449738,0.0096315708121773,371.744,371.7367,93.4011,90.6389,96.9441,75.772,101.4381,0.0,100.0,389.7875,371.744,353.7005,60229320.5513,180876082.0
2024-09-24,374.83,382.6,371.0,380.36,2538193.0,378.4363,48966.0,0.015334934887361,0.1631804281345561,0.0146218701032332,0.010157037116761,363.746,365.6251,92.693,85.4504,96.5048,71.3128,113.4668,0.0,100.0,387.5668,363.746,339.9252,59451232.4768,179208581.0
2024-09-23,367.0,371.11,363.53,369.01,1596186.0,369.1863,36902.0,0.0131632631353619,0.1386737433270584,0.0137570691715956,0.009419840253542,356.104,358.2576,85.8226,79.0533,94.517,66.0215,82.3799,0.0,100.0,378.1521,356.104,334.0559,57887433.1182,176660818.0
2024-09-20,363.82,366.79,362.0,365.17,1345692.0,364.556,29694.0,0.0125144616886326,0.131362889983579,0.0140171677665191,0.0071802804586543,350.068,352.8814,77.8357,74.7212,93.5195,60.5267,102.6775,20.0,80.0,371.183,350.068,328.953,57094680.4269,174882988.0
2024-09-19,350.0,368.29,348.96,360.22,2804996.0,361.2363,58763.0,0.0093571410600736,0.0961263426954321,0.0166868241760949,0.0046734700882269,344.614,346.7371,73.5015,73.1296,92.0227,54.3123,166.6667,0.0,100.0,360.8267,344.614,328.4013,56630629.1952,173448920.0
2024-09-18,342.85,346.82,340.37,343.97,815708.0,344.0485,24589.0,0.004444585094511,0.0447076689445706,0.0111095068215409,0.0033899646778899,340.072,339.9956,72.8264,73.2993,79.7242,46.5443,100.8985,0.0,80.0,345.1582,340.072,334.9858,56166608.7917,170637160.0
2024-09-17,341.04,346.98,339.28,342.15,947423.0,342.6419,26454.0,0.0041104635408293,0.0412355447352401,0.0111284029216103,0.0026385480246587,338.61,338.0084,73.061,76.4498,76.4744,45.105,109.7519,0.0,100.0,342.4149,338.61,334.8051,56032867.8615,169486988.0
2024-09-16,343.02,344.0,337.1501,338.83,1017963.0,339.0112,23229.0,-0.0010341012098569,-0.0118117125524966,0.0174217136989357,0.002251445666587,335.58,335.9376,74.0106,76.8183,69.2919,43.306,60.6128,0.0,80.0,344.2726,335.58,326.8874,56274881.7887,168536219.0
